customer,recency,frequency,monetary,cluster,cluster_label
d1794d1abzs,6,3,3462.2200000000003,1,Cliente Prometedor
d18c5325bzs,1,2,4668.03,1,Cliente Prometedor
d191d4c3bzs,5,5,5438.3,1,Cliente Prometedor
d1968a18bzs,1,49,123412.18,2,Cliente Leal
d19be72dbzs,23,1,1513.34,0,Clientes que Necesitan Atención
d1b142acbzs,3,1,323.68,1,Cliente Prometedor
d1bf87f4bzs,22,1,1366.63,0,Clientes que Necesitan Atención
d1d38451bzs,20,2,4355.4,0,Clientes que Necesitan Atención
d1e6096fbzs,13,2,2067.37,4,Cliente Perdido
d1f37eaabzs,1,1,2135.03,1,Cliente Prometedor
d1fb3f2bbzs,24,1,1584.57,0,Clientes que Necesitan Atención
d1fdb601bzs,2,45,102706.69,2,Cliente Leal
d205da7dbzs,8,1,737.12,4,Cliente Perdido
d208dc70bzs,2,3,58434.270000000004,1,Cliente Prometedor
d20d3978bzs,2,1,960.16,1,Cliente Prometedor
d21ba9e9bzs,2,1,1061.82,1,Cliente Prometedor
d2203db7bzs,13,1,636.14,4,Cliente Perdido
d2248088bzs,2,18,78735.33,2,Cliente Leal
d22f5e91bzs,7,1,422.96,1,Cliente Prometedor
d233a568bzs,8,2,1876.29,4,Cliente Perdido
d23800babzs,24,1,1548.36,0,Clientes que Necesitan Atención
d23ea207bzs,21,1,470.39,0,Clientes que Necesitan Atención
d240db50bzs,10,2,2538.61,4,Cliente Perdido
d2431f61bzs,7,1,1228.42,1,Cliente Prometedor
d24b6eb2bzs,14,2,3394.73,4,Cliente Perdido
d24e9459bzs,19,1,1658.18,0,Clientes que Necesitan Atención
d25d85fdbzs,17,1,794.92,0,Clientes que Necesitan Atención
d25dc537bzs,22,1,951.49,0,Clientes que Necesitan Atención
d275fb26bzs,9,1,1691.16,4,Cliente Perdido
d2812313bzs,15,2,1909.27,4,Cliente Perdido
d28573adbzs,2,11,11810.92,1,Cliente Prometedor
d287b75dbzs,16,1,271.66,4,Cliente Perdido
d28ace73bzs,7,1,737.12,1,Cliente Prometedor
d29dc066bzs,22,1,2533.85,0,Clientes que Necesitan Atención
d2bec802bzs,6,1,1258.17,1,Cliente Prometedor
d2bf4730bzs,8,1,1517.08,4,Cliente Perdido
d2c11113bzs,21,1,307.36,0,Clientes que Necesitan Atención
d2c38008bzs,3,5,7187.43,1,Cliente Prometedor
d2d5dbeebzs,22,1,1515.38,0,Clientes que Necesitan Atención
d2d6cd09bzs,14,1,1324.64,4,Cliente Perdido
d2eb99ccbzs,14,2,10084.060000000001,4,Cliente Perdido
d2ef19d7bzs,13,1,1006.06,4,Cliente Perdido
d331f361bzs,2,1,926.5,1,Cliente Prometedor
d343021abzs,6,1,609.96,1,Cliente Prometedor
d3444e06bzs,23,1,696.66,0,Clientes que Necesitan Atención
d34c20e7bzs,8,1,318.07,4,Cliente Perdido
d35ba437bzs,2,1,754.46,1,Cliente Prometedor
d3601181bzs,22,1,698.7,0,Clientes que Necesitan Atención
d36de5ffbzs,21,3,3515.43,0,Clientes que Necesitan Atención
d38c418bbzs,21,2,7919.45,0,Clientes que Necesitan Atención
d38e1077bzs,1,3,111720.59999999999,2,Cliente Leal
d38fd189bzs,19,1,698.7,0,Clientes que Necesitan Atención
d391a765bzs,15,2,1692.8600000000001,4,Cliente Perdido
d39d7754bzs,6,1,2649.96,1,Cliente Prometedor
d3a0c440bzs,12,4,30620.909999999996,4,Cliente Perdido
d3a42636bzs,17,1,753.95,0,Clientes que Necesitan Atención
d3afecf2bzs,6,3,5664.06,1,Cliente Prometedor
d3b3a118bzs,2,13,22066.510000000002,1,Cliente Prometedor
d3b79a4ebzs,1,1,1099.22,1,Cliente Prometedor
d3bad31cbzs,10,1,2261.51,4,Cliente Perdido
d3e79367bzs,21,1,3124.43,0,Clientes que Necesitan Atención
d3f56bb4bzs,14,1,1518.1,4,Cliente Perdido
d3fd7c66bzs,2,8,14751.41,1,Cliente Prometedor
d3ff6d13bzs,1,1,1958.91,1,Cliente Prometedor
d40010bcbzs,3,1,402.56,1,Cliente Prometedor
d40110efbzs,3,4,4767.650000000001,1,Cliente Prometedor
d4048558bzs,1,109,237466.37,3,Mejores clientes
d4098069bzs,9,1,672.01,4,Cliente Perdido
d412e39fbzs,2,1,961.69,1,Cliente Prometedor
d41d54c0bzs,20,1,2946.27,0,Clientes que Necesitan Atención
d43ba5c2bzs,22,1,698.7,0,Clientes que Necesitan Atención
d43d897cbzs,7,1,2628.71,1,Cliente Prometedor
d43f14fdbzs,16,1,1085.62,4,Cliente Perdido
d458128abzs,1,4,2503.25,1,Cliente Prometedor
d46098f6bzs,2,2,4390.59,1,Cliente Prometedor
d478104ebzs,20,1,5703.5,0,Clientes que Necesitan Atención
d482d68dbzs,24,1,13763.71,0,Clientes que Necesitan Atención
d48cb41ebzs,24,1,11376.4,0,Clientes que Necesitan Atención
d493db5abzs,8,1,613.02,4,Cliente Perdido
d493dc45bzs,10,1,2726.8,4,Cliente Perdido
d49b15dfbzs,8,1,972.4,4,Cliente Perdido
d4a0d07abzs,16,1,785.23,4,Cliente Perdido
d4a9e113bzs,4,4,23633.57,1,Cliente Prometedor
d4bbb13abzs,3,1,1502.29,1,Cliente Prometedor
d4c26622bzs,8,2,1947.01,4,Cliente Perdido
d4c421aebzs,12,2,3422.1000000000004,4,Cliente Perdido
d4c54153bzs,8,1,960.33,4,Cliente Perdido
d4c8c138bzs,5,9,9006.94,1,Cliente Prometedor
d4d1bad2bzs,9,1,953.36,4,Cliente Perdido
d4e89a87bzs,9,1,381.48,4,Cliente Perdido
d4edbe96bzs,24,1,643.11,0,Clientes que Necesitan Atención
d4f968e8bzs,21,1,4130.49,0,Clientes que Necesitan Atención
d51ca8b2bzs,10,1,2627.69,4,Cliente Perdido
d538daefbzs,4,3,17920.55,1,Cliente Prometedor
d54fccbbbzs,2,2,3352.91,1,Cliente Prometedor
d55e4cd4bzs,22,1,1423.75,0,Clientes que Necesitan Atención
d564e582bzs,1,14,28116.13,1,Cliente Prometedor
d5654f13bzs,17,1,1159.91,0,Clientes que Necesitan Atención
d56cd9c3bzs,2,91,218027.38,2,Cliente Leal
d56ed755bzs,13,1,1206.49,4,Cliente Perdido
d572e3a7bzs,7,1,1561.28,1,Cliente Prometedor
d57c7a90bzs,2,1,1655.46,1,Cliente Prometedor
d57e51c5bzs,23,1,5731.55,0,Clientes que Necesitan Atención
d586145bbzs,21,1,1889.38,0,Clientes que Necesitan Atención
d590df72bzs,12,1,761.43,4,Cliente Perdido
d5992b8bbzs,5,5,7015.7300000000005,1,Cliente Prometedor
d5a1bd6abzs,8,1,344.08,4,Cliente Perdido
d5b41e35bzs,9,2,1257.49,4,Cliente Perdido
d5e14c5bbzs,8,5,7143.400000000001,1,Cliente Prometedor
d5fd35d6bzs,7,1,516.46,1,Cliente Prometedor
d5fd587cbzs,5,1,871.08,1,Cliente Prometedor
d6063702bzs,15,3,3043.0,4,Cliente Perdido
d606ea1ebzs,10,1,1596.3068,4,Cliente Perdido
d60cac42bzs,19,1,698.7,0,Clientes que Necesitan Atención
d635807bbzs,23,1,978.86,0,Clientes que Necesitan Atención
d63cb27bbzs,21,1,5330.18,0,Clientes que Necesitan Atención
d6499710bzs,21,1,455.26,0,Clientes que Necesitan Atención
d64e5e96bzs,17,2,7053.47,0,Clientes que Necesitan Atención
d65cc3c7bzs,17,1,1141.38,0,Clientes que Necesitan Atención
d65cdda5bzs,13,1,479.06,4,Cliente Perdido
d65f87d9bzs,21,1,1013.71,0,Clientes que Necesitan Atención
d65fd861bzs,4,5,8518.53,1,Cliente Prometedor
d6648b48bzs,13,2,2050.0299999999997,4,Cliente Perdido
d69adcf4bzs,20,1,898.28,0,Clientes que Necesitan Atención
d6c34c03bzs,11,1,329.63,4,Cliente Perdido
d6dba546bzs,13,2,3425.5,4,Cliente Perdido
d70b6d6dbzs,6,1,2057.0,1,Cliente Prometedor
d70bd1eebzs,21,1,5731.55,0,Clientes que Necesitan Atención
d70de2f2bzs,12,2,2346.85,4,Cliente Perdido
d724433dbzs,3,2,1181.67,1,Cliente Prometedor
d72599f2bzs,11,4,3304.29,4,Cliente Perdido
d727ddd9bzs,22,1,518.16,0,Clientes que Necesitan Atención
d73c7e06bzs,6,3,4467.43,1,Cliente Prometedor
d74acf16bzs,23,2,32512.67,0,Clientes que Necesitan Atención
d759416fbzs,23,1,756.5,0,Clientes que Necesitan Atención
d75996c2bzs,7,1,11095.56,1,Cliente Prometedor
d75fbb7ebzs,22,1,819.74,0,Clientes que Necesitan Atención
d7651a2fbzs,6,1,1749.98,1,Cliente Prometedor
d7668a74bzs,22,1,2085.22,0,Clientes que Necesitan Atención
d775c39bbzs,1,12,19970.75,1,Cliente Prometedor
d7815d76bzs,15,2,4793.32,4,Cliente Perdido
d783919cbzs,20,1,581.4,0,Clientes que Necesitan Atención
d786f0b3bzs,4,1,1607.69,1,Cliente Prometedor
d789508abzs,12,1,2591.48,4,Cliente Perdido
d791a0ddbzs,7,1,737.12,1,Cliente Prometedor
d7988e65bzs,17,1,1378.53,0,Clientes que Necesitan Atención
d79a4794bzs,22,1,528.36,0,Clientes que Necesitan Atención
d7b50d74bzs,21,1,1267.01,0,Clientes que Necesitan Atención
d7bb4adabzs,4,2,1414.9099999999999,1,Cliente Prometedor
d7bbb5bcbzs,8,1,1089.36,4,Cliente Perdido
d7c4c436bzs,10,2,2501.8900000000003,4,Cliente Perdido
d7d34d95bzs,8,1,1169.26,4,Cliente Perdido
d7ebaba9bzs,13,1,1039.55,4,Cliente Perdido
d7eddb73bzs,20,1,3056.6,0,Clientes que Necesitan Atención
d7fa637dbzs,19,1,1018.98,0,Clientes que Necesitan Atención
d7fb5e82bzs,23,1,1123.7,0,Clientes que Necesitan Atención
d81279febzs,5,1,684.76,1,Cliente Prometedor
d83cb338bzs,7,1,2218.84,1,Cliente Prometedor
d8403b30bzs,21,1,1092.08,0,Clientes que Necesitan Atención
d8414249bzs,8,1,745.79,4,Cliente Perdido
d857c8ebbzs,21,1,1534.42,0,Clientes que Necesitan Atención
d85908a9bzs,24,1,601.63,0,Clientes que Necesitan Atención
d85b70e2bzs,1,103,314588.1705,3,Mejores clientes
d8682243bzs,22,1,1822.23,0,Clientes que Necesitan Atención
d874b7e8bzs,3,6,9424.119999999999,1,Cliente Prometedor
d87f75b2bzs,4,3,2279.7,1,Cliente Prometedor
d8953dddbzs,12,1,1492.09,4,Cliente Perdido
d89cef0dbzs,15,1,2401.59,4,Cliente Perdido
d8a86862bzs,5,2,1216.69,1,Cliente Prometedor
d8aa8661bzs,21,1,698.7,0,Clientes que Necesitan Atención
d8ae29d1bzs,21,2,3737.1099999999997,0,Clientes que Necesitan Atención
d8b0f988bzs,8,1,888.08,4,Cliente Perdido
d8c9b417bzs,18,1,6312.27,0,Clientes que Necesitan Atención
d8d6ccf6bzs,16,1,500.14,4,Cliente Perdido
d8de836ebzs,8,2,1583.7199999999998,4,Cliente Perdido
d8ea4e6abzs,2,4,4824.77,1,Cliente Prometedor
d904b4debzs,6,1,327.76,1,Cliente Prometedor
d923d3f3bzs,20,1,669.63,0,Clientes que Necesitan Atención
d9283b97bzs,3,1,663.34,1,Cliente Prometedor
d92c2029bzs,3,14,48446.94,1,Cliente Prometedor
d935ce41bzs,9,2,793.22,4,Cliente Perdido
d942034abzs,12,1,2626.67,4,Cliente Perdido
d9463622bzs,11,1,1994.1,4,Cliente Perdido
d946a531bzs,20,1,769.08,0,Clientes que Necesitan Atención
d961d68cbzs,6,2,1712.2400000000002,1,Cliente Prometedor
d961e2cdbzs,9,1,549.1,4,Cliente Perdido
d96adc13bzs,10,1,783.53,4,Cliente Perdido
d986414abzs,7,4,4106.18,1,Cliente Prometedor
d997f15fbzs,20,2,1528.13,0,Clientes que Necesitan Atención
d99da81abzs,13,1,445.06,4,Cliente Perdido
d9a1f5d0bzs,21,1,504.56,0,Clientes que Necesitan Atención
d9b0f70ebzs,6,1,518.16,1,Cliente Prometedor
d9b303e2bzs,12,1,4273.97,4,Cliente Perdido
d9b7c1f9bzs,21,2,3048.61,0,Clientes que Necesitan Atención
d9db6838bzs,6,1,590.75,1,Cliente Prometedor
d9de7c5dbzs,8,1,759.56,4,Cliente Perdido
d9e045ebbzs,17,1,1760.52,0,Clientes que Necesitan Atención
d9e20939bzs,6,10,19306.9,1,Cliente Prometedor
d9ebbfb8bzs,13,1,2907.17,4,Cliente Perdido
d9f6ff24bzs,6,1,2053.77,1,Cliente Prometedor
da042df9bzs,18,9,9653.279999999999,0,Clientes que Necesitan Atención
da0c6805bzs,2,1,518.33,1,Cliente Prometedor
da12f6babzs,17,1,2482.34,0,Clientes que Necesitan Atención
da173ff4bzs,22,1,1017.45,0,Clientes que Necesitan Atención
da1a5a0abzs,21,1,8505.95,0,Clientes que Necesitan Atención
da1f51debzs,22,1,2795.31,0,Clientes que Necesitan Atención
da3088d5bzs,5,5,4539.0,1,Cliente Prometedor
da31ad23bzs,21,1,1040.74,0,Clientes que Necesitan Atención
da5d6160bzs,18,1,684.59,0,Clientes que Necesitan Atención
da604361bzs,8,1,1025.44,4,Cliente Perdido
da6e2002bzs,8,1,829.77,4,Cliente Perdido
da705a5dbzs,1,2,3256.1800000000003,1,Cliente Prometedor
da73503fbzs,7,2,1077.12,1,Cliente Prometedor
da7475c5bzs,21,1,1029.52,0,Clientes que Necesitan Atención
da79b615bzs,8,1,1467.1,4,Cliente Perdido
da84d0a5bzs,10,3,1777.01,4,Cliente Perdido
da85d0f1bzs,1,3,2876.57,1,Cliente Prometedor
da960659bzs,1,32,60515.41,2,Cliente Leal
da9e6118bzs,23,1,4976.92,0,Clientes que Necesitan Atención
daadd535bzs,1,1,666.23,1,Cliente Prometedor
dab539eebzs,17,3,12485.99,0,Clientes que Necesitan Atención
dabf04eebzs,22,1,698.7,0,Clientes que Necesitan Atención
dac208e2bzs,1,1,1349.29,1,Cliente Prometedor
dac2221fbzs,10,1,587.18,4,Cliente Perdido
dacc4962bzs,22,1,1578.96,0,Clientes que Necesitan Atención
dacf9308bzs,17,1,2644.01,0,Clientes que Necesitan Atención
dad70ccbbzs,8,2,905.08,4,Cliente Perdido
dae69aafbzs,2,8,10149.17,1,Cliente Prometedor
daeb43febzs,7,1,722.16,1,Cliente Prometedor
daf1afd8bzs,20,1,3928.7,0,Clientes que Necesitan Atención
daf522bfbzs,4,2,11956.78,1,Cliente Prometedor
db18f935bzs,22,1,2973.98,0,Clientes que Necesitan Atención
db18f976bzs,17,1,915.96,0,Clientes que Necesitan Atención
db1eb378bzs,13,2,3453.38,4,Cliente Perdido
db2bb20cbzs,4,1,1089.7,1,Cliente Prometedor
db42935dbzs,23,1,701.76,0,Clientes que Necesitan Atención
db481846bzs,8,2,1865.92,4,Cliente Perdido
db4fc0f2bzs,18,2,5147.77,0,Clientes que Necesitan Atención
db54a02bbzs,7,1,1512.83,1,Cliente Prometedor
db7fd0afbzs,4,4,17245.99,1,Cliente Prometedor
db8646c4bzs,10,1,493.51,4,Cliente Perdido
dbc0d6fcbzs,8,3,8637.869999999999,1,Cliente Prometedor
dbf20f69bzs,15,2,1255.28,4,Cliente Perdido
dc036aafbzs,13,1,431.97,4,Cliente Perdido
dc18667fbzs,8,1,1237.26,4,Cliente Perdido
dc1d2130bzs,22,1,1492.43,0,Clientes que Necesitan Atención
dc2d9e9abzs,10,4,4361.18,4,Cliente Perdido
dc304922bzs,23,2,4733.82,0,Clientes que Necesitan Atención
dc3d76f3bzs,15,1,470.9,4,Cliente Perdido
dc55d3f6bzs,9,1,609.96,4,Cliente Perdido
dc626a53bzs,6,1,737.12,1,Cliente Prometedor
dc791b83bzs,23,1,998.07,0,Clientes que Necesitan Atención
dc81e327bzs,22,1,1094.8,0,Clientes que Necesitan Atención
dc85150fbzs,14,1,640.9,4,Cliente Perdido
dc9bab65bzs,22,1,1586.78,0,Clientes que Necesitan Atención
dca94e3bbzs,23,1,698.7,0,Clientes que Necesitan Atención
dcf3fcf6bzs,16,1,1967.58,4,Cliente Perdido
dcf802afbzs,17,1,628.66,0,Clientes que Necesitan Atención
dd160aeabzs,21,1,1694.22,0,Clientes que Necesitan Atención
dd1bd73fbzs,20,1,655.01,0,Clientes que Necesitan Atención
dd367e23bzs,14,1,4939.18,4,Cliente Perdido
dd5aca31bzs,1,1,1105.0,1,Cliente Prometedor
dd5ff0d8bzs,3,7,8341.05,1,Cliente Prometedor
dd64c881bzs,7,1,366.86,1,Cliente Prometedor
dd6bb235bzs,5,1,3354.1,1,Cliente Prometedor
dd72ed49bzs,13,4,6023.1,4,Cliente Perdido
dd758c7bbzs,7,1,722.16,1,Cliente Prometedor
dd7c26d4bzs,22,2,3325.71,0,Clientes que Necesitan Atención
dd7d437fbzs,8,1,5601.33,4,Cliente Perdido
dda6f597bzs,6,5,5130.43,1,Cliente Prometedor
ddaefdd5bzs,22,1,1584.91,0,Clientes que Necesitan Atención
ddc4c919bzs,12,1,1440.75,4,Cliente Perdido
ddc73078bzs,8,1,730.15,4,Cliente Perdido
ddd1db9dbzs,20,1,2270.18,0,Clientes que Necesitan Atención
ddd5119cbzs,19,1,3871.07,0,Clientes que Necesitan Atención
ddeba0e3bzs,15,1,1074.06,4,Cliente Perdido
ddf80facbzs,18,1,698.7,0,Clientes que Necesitan Atención
de0d8405bzs,12,1,1029.69,4,Cliente Perdido
de311b93bzs,14,1,1048.05,4,Cliente Perdido
de362bb1bzs,6,1,616.42,1,Cliente Prometedor
de38789bbzs,17,2,2917.0299999999997,0,Clientes que Necesitan Atención
de3f7900bzs,22,1,33940.16,0,Clientes que Necesitan Atención
de455195bzs,3,10,46126.1,1,Cliente Prometedor
de5e9916bzs,10,1,1524.9,4,Cliente Perdido
de5ebc8abzs,9,4,14766.71,4,Cliente Perdido
de6d52bfbzs,3,1,6034.49,1,Cliente Prometedor
de80af70bzs,14,12,55225.69,4,Cliente Perdido
de84092fbzs,17,1,339.15,0,Clientes que Necesitan Atención
deac1f80bzs,1,25,39477.06,1,Cliente Prometedor
deb343c9bzs,15,1,342.04,4,Cliente Perdido
deb4c477bzs,13,2,2955.2799999999997,4,Cliente Perdido
deb9d5e3bzs,5,5,8773.02,1,Cliente Prometedor
debfeb6cbzs,13,1,1002.83,4,Cliente Perdido
deca4881bzs,4,1,2889.49,1,Cliente Prometedor
ded43a7fbzs,17,1,3731.16,0,Clientes que Necesitan Atención
deda0662bzs,7,1,1524.56,1,Cliente Prometedor
dedfe091bzs,14,2,18890.06,4,Cliente Perdido
df011ae7bzs,2,10,37212.66,1,Cliente Prometedor
df0d3293bzs,21,1,906.78,0,Clientes que Necesitan Atención
df15ca58bzs,23,1,1223.83,0,Clientes que Necesitan Atención
df262b46bzs,1,54,210017.83,2,Cliente Leal
df357833bzs,6,1,1396.72,1,Cliente Prometedor
df8a6d6abzs,11,9,11303.470000000001,4,Cliente Perdido
df8df895bzs,8,1,3071.22,4,Cliente Perdido
df975debbzs,7,11,62521.75,1,Cliente Prometedor
df9bdc67bzs,3,1,2261.51,1,Cliente Prometedor
df9d8452bzs,23,1,1195.61,0,Clientes que Necesitan Atención
dfb9ed57bzs,20,2,2040.6799999999998,0,Clientes que Necesitan Atención
dfbc5847bzs,1,2,4271.08,1,Cliente Prometedor
dfbde26fbzs,23,1,5765.55,0,Clientes que Necesitan Atención
dfbe68b2bzs,3,2,48578.69,1,Cliente Prometedor
dfcd0251bzs,21,1,1002.83,0,Clientes que Necesitan Atención
dfcf2387bzs,24,1,189.38,0,Clientes que Necesitan Atención
dfd917dcbzs,3,12,22435.1023,1,Cliente Prometedor
dfdc3bc2bzs,22,1,681.53,0,Clientes que Necesitan Atención
dfe2673abzs,21,1,1108.06,0,Clientes que Necesitan Atención
e015f66fbzs,13,3,6199.05,4,Cliente Perdido
e0262d15bzs,20,1,698.7,0,Clientes que Necesitan Atención
e039d6d2bzs,17,2,2853.1099999999997,0,Clientes que Necesitan Atención
e042151cbzs,8,2,7591.86,4,Cliente Perdido
e0528d34bzs,6,1,475.49,1,Cliente Prometedor
e063c9ddbzs,6,3,118866.20999999999,2,Cliente Leal
e068a493bzs,4,5,16685.33,1,Cliente Prometedor
e07c0a5cbzs,10,9,6807.48,4,Cliente Perdido
e08dab5dbzs,9,1,3889.43,4,Cliente Perdido
e094d0b3bzs,2,1,6498.42,1,Cliente Prometedor
e095ce47bzs,3,1,3674.04,1,Cliente Prometedor
e09b9505bzs,7,2,3228.13,1,Cliente Prometedor
e0be7658bzs,16,2,2840.5299999999997,4,Cliente Perdido
e0c73d79bzs,1,1,1537.48,1,Cliente Prometedor
e0c75dcabzs,1,5,15064.55,1,Cliente Prometedor
e0d1a6b1bzs,23,1,2589.61,0,Clientes que Necesitan Atención
e0f49884bzs,16,1,700.06,4,Cliente Perdido
e0fee3e0bzs,23,1,859.86,0,Clientes que Necesitan Atención
e0ff06fcbzs,19,1,1557.71,0,Clientes que Necesitan Atención
e1070483bzs,1,52,177613.11,2,Cliente Leal
e1180400bzs,17,1,559.81,0,Clientes que Necesitan Atención
e11d9fd9bzs,1,152,498031.66000000003,3,Mejores clientes
e1276beabzs,8,2,1136.1100000000001,4,Cliente Perdido
e137fcbfbzs,21,1,1312.23,0,Clientes que Necesitan Atención
e138f555bzs,23,1,1175.89,0,Clientes que Necesitan Atención
e13da135bzs,23,2,6181.88,0,Clientes que Necesitan Atención
e142c0edbzs,7,8,26717.879999999997,1,Cliente Prometedor
e173873bbzs,7,1,1966.39,1,Cliente Prometedor
e189016dbzs,9,1,737.12,4,Cliente Perdido
e193154fbzs,13,3,22123.120000000003,4,Cliente Perdido
e1a1d302bzs,8,4,6581.04,1,Cliente Prometedor
e1b332fabzs,4,1,684.76,1,Cliente Prometedor
e1c4156bbzs,13,1,936.53,4,Cliente Perdido
e1c45300bzs,12,1,540.77,4,Cliente Perdido
e1ee64a4bzs,12,3,5361.97,4,Cliente Perdido
e1fb9803bzs,22,1,1041.93,0,Clientes que Necesitan Atención
e20b9c1bbzs,14,1,1576.92,4,Cliente Perdido
e20bba1cbzs,22,1,2761.48,0,Clientes que Necesitan Atención
e211d45fbzs,10,1,2301.29,4,Cliente Perdido
e214772bbzs,9,1,1811.86,4,Cliente Perdido
e219b2cdbzs,24,1,1195.95,0,Clientes que Necesitan Atención
e23600e6bzs,20,1,861.39,0,Clientes que Necesitan Atención
e25ca42fbzs,15,1,2898.33,4,Cliente Perdido
e2867ea5bzs,5,1,1248.31,1,Cliente Prometedor
e2b67db6bzs,6,1,1017.62,1,Cliente Prometedor
e2c75ffbbzs,20,1,15874.09,0,Clientes que Necesitan Atención
e2c905ddbzs,6,1,2943.89,1,Cliente Prometedor
e2cef224bzs,19,1,23514.4,0,Clientes que Necesitan Atención
e2d402a4bzs,3,1,8477.22,1,Cliente Prometedor
e300a6f5bzs,14,1,559.47,4,Cliente Perdido
e307b658bzs,12,1,1606.84,4,Cliente Perdido
e30d48d0bzs,22,1,1524.22,0,Clientes que Necesitan Atención
e361653abzs,7,3,2646.3900000000003,1,Cliente Prometedor
e3788d36bzs,21,1,2569.55,0,Clientes que Necesitan Atención
e37ad22fbzs,9,2,22018.399999999998,4,Cliente Perdido
e390e716bzs,23,1,959.31,0,Clientes que Necesitan Atención
e398049abzs,18,1,587.86,0,Clientes que Necesitan Atención
e39c772bbzs,23,1,1169.94,0,Clientes que Necesitan Atención
e3b0554bbzs,22,1,1206.49,0,Clientes que Necesitan Atención
e3ba3b0dbzs,6,21,32639.489999999998,1,Cliente Prometedor
e3bd3c14bzs,20,1,898.79,0,Clientes que Necesitan Atención
e3ef02cebzs,21,2,3108.62,0,Clientes que Necesitan Atención
e3f7aad0bzs,11,1,16499.86,4,Cliente Perdido
e412f13abzs,2,6,6840.63,1,Cliente Prometedor
e41f1cd3bzs,7,10,17868.19,1,Cliente Prometedor
e422dd85bzs,12,2,3192.4300000000003,4,Cliente Perdido
e428466fbzs,18,1,10049.55,0,Clientes que Necesitan Atención
e42fc0babzs,8,1,582.08,4,Cliente Perdido
e432424cbzs,21,1,1216.86,0,Clientes que Necesitan Atención
e44794bcbzs,10,1,809.71,4,Cliente Perdido
e4549bedbzs,21,1,1953.47,0,Clientes que Necesitan Atención
e4572626bzs,1,5,4434.62,1,Cliente Prometedor
e45796e6bzs,15,1,803.59,4,Cliente Perdido
e4584f9dbzs,5,1,1857.59,1,Cliente Prometedor
e45bae25bzs,12,1,767.04,4,Cliente Perdido
e4728231bzs,19,1,634.44,0,Clientes que Necesitan Atención
e4958d72bzs,4,3,4310.86,1,Cliente Prometedor
e4966ea8bzs,21,2,1664.98,0,Clientes que Necesitan Atención
e49d4466bzs,4,7,27168.379999999997,1,Cliente Prometedor
e4a4ee30bzs,1,3,5168.85,1,Cliente Prometedor
e4a87350bzs,14,1,1524.9,4,Cliente Perdido
e4ad5bafbzs,4,1,1969.79,1,Cliente Prometedor
e4cbd749bzs,16,1,1982.2,4,Cliente Perdido
e4cc3e42bzs,18,1,1061.82,0,Clientes que Necesitan Atención
e4d96bc3bzs,1,1,846.09,1,Cliente Prometedor
e4e9247cbzs,6,1,419.05,1,Cliente Prometedor
e4fad55cbzs,1,25,46894.84,2,Cliente Leal
e4fb7265bzs,22,1,3620.15,0,Clientes que Necesitan Atención
e5037d47bzs,4,2,2537.59,1,Cliente Prometedor
